0.546948	0.546948	0.546948	0.546479	0.448751	0.449221	0.447811	0.433644	0.072833	0.346948	0.500939	0.193198	0.216901	0.261502	0.295305	0.314085	0.315023	0.252113	0.435681	0.104225	0.119249	0.224413	0.221596	0.362911	0.424883	0.489202	0.432864	0.468545	0.341784	0.000000	0.057746	0.510798	0.512676	0.523005	0.434272	0.400939	0.409390	0.484933	0.484463	0.484038	0.484463	0.484463	0.484507	0.127230	0.143192	0.421497	0.356181	0.368075	0.254460
0.498592	0.498592	0.498592	0.498122	0.497150	0.497620	0.496210	0.480626	0.071893	0.365258	0.530516	0.196968	0.220188	0.266667	0.298592	0.297653	0.296714	0.256338	0.447418	0.101878	0.119718	0.188263	0.179812	0.320188	0.384038	0.451174	0.392019	0.426761	0.301878	0.057746	0.000000	0.472770	0.474648	0.506573	0.406573	0.354460	0.362911	0.480704	0.480234	0.479812	0.480234	0.480234	0.480282	0.131455	0.132394	0.413509	0.348193	0.379812	0.263380
0.224883	0.224883	0.224883	0.225352	0.770630	0.770160	0.769690	0.754531	0.482578	0.505634	0.471831	0.528703	0.538028	0.571362	0.574178	0.436150	0.433333	0.460563	0.451643	0.487324	0.486385	0.422535	0.388732	0.384507	0.375117	0.353052	0.349296	0.355869	0.374648	0.510798	0.472770	0.000000	0.003756	0.276056	0.269953	0.298592	0.293897	0.445931	0.445462	0.446479	0.445462	0.446401	0.446009	0.510329	0.497183	0.486812	0.511717	0.482629	0.476995
0.223944	0.223944	0.223944	0.224413	0.771569	0.771100	0.770630	0.756411	0.486337	0.507512	0.473709	0.530588	0.538967	0.570423	0.573239	0.438028	0.433333	0.459624	0.454460	0.489202	0.483568	0.421596	0.386854	0.383568	0.374178	0.351174	0.348357	0.354930	0.373709	0.512676	0.474648	0.003756	0.000000	0.277934	0.271831	0.301408	0.292019	0.447811	0.447341	0.448357	0.447341	0.448281	0.447887	0.512207	0.497183	0.487752	0.507958	0.481690	0.476056
0.131925	0.131925	0.131925	0.132394	0.863669	0.864139	0.862729	0.845677	0.485397	0.454930	0.430516	0.512682	0.491080	0.583568	0.567606	0.376995	0.380751	0.366667	0.352113	0.479812	0.474178	0.454460	0.426291	0.433333	0.423005	0.391549	0.390610	0.402817	0.415962	0.523005	0.506573	0.276056	0.277934	0.000000	0.100939	0.278873	0.276995	0.389544	0.389074	0.389202	0.389074	0.389074	0.389671	0.510329	0.513146	0.523464	0.573743	0.500469	0.476056
0.152113	0.152113	0.152113	0.151643	0.843933	0.843464	0.842994	0.823595	0.385310	0.464789	0.469484	0.461791	0.460563	0.512676	0.507981	0.353052	0.353052	0.338028	0.381690	0.396714	0.401408	0.375117	0.358216	0.368075	0.362441	0.333803	0.332864	0.343192	0.350704	0.434272	0.406573	0.269953	0.271831	0.100939	0.000000	0.180751	0.177934	0.429955	0.430425	0.429108	0.429485	0.430425	0.429577	0.417840	0.421596	0.457679	0.487282	0.465258	0.430516
0.187324	0.187324	0.187324	0.186854	0.809161	0.807751	0.808221	0.789298	0.375912	0.490610	0.501878	0.458963	0.480751	0.469953	0.467136	0.361033	0.365728	0.386385	0.430047	0.381221	0.400000	0.310798	0.296714	0.311268	0.308451	0.299531	0.292958	0.293897	0.289202	0.400939	0.354460	0.298592	0.301408	0.278873	0.180751	0.000000	0.010329	0.494801	0.495270	0.494366	0.494331	0.495270	0.494836	0.394836	0.392958	0.395653	0.418677	0.439437	0.428169
0.178873	0.178873	0.178873	0.178404	0.818089	0.816679	0.817149	0.797755	0.383901	0.488732	0.500000	0.461791	0.477934	0.465258	0.457746	0.357277	0.359155	0.381690	0.428169	0.390610	0.393427	0.302347	0.287324	0.301878	0.299061	0.289202	0.283568	0.284507	0.279812	0.409390	0.362911	0.293897	0.292019	0.276995	0.177934	0.010329	0.000000	0.503729	0.503259	0.502817	0.503259	0.504199	0.503286	0.403286	0.389202	0.393303	0.408810	0.430986	0.419718
0.412569	0.412569	0.412569	0.413039	0.583141	0.582671	0.582201	0.569453	0.486294	0.357121	0.313891	0.482478	0.457209	0.443112	0.448751	0.410219	0.415858	0.433244	0.495740	0.491041	0.505138	0.600527	0.603347	0.644228	0.654095	0.644228	0.608046	0.634360	0.622142	0.484933	0.480704	0.445931	0.447811	0.389544	0.429955	0.494801	0.503729	0.000000	0.001410	0.000940	0.000470	0.000470	0.000470	0.476005	0.478354	0.731628	0.732098	0.529573	0.544610
0.412099	0.412099	0.412099	0.412569	0.583611	0.583141	0.582671	0.569923	0.485824	0.356651	0.313421	0.482006	0.457679	0.442642	0.449221	0.409749	0.415388	0.432774	0.495270	0.491511	0.504668	0.600057	0.602877	0.643758	0.653625	0.643758	0.608515	0.633890	0.621673	0.484463	0.480234	0.445462	0.447341	0.389074	0.430425	0.495270	0.503259	0.001410	0.000000	0.001410	0.001880	0.000940	0.001880	0.476475	0.477884	0.733038	0.732568	0.529103	0.544140
